Date,Open,High,Low,Close,Volume
2016-12-26,1.2293,1.23196,1.22619,1.22763,51105300781.25
2016-12-27,1.22761,1.22889,1.22415,1.22749,86042992187.5
2016-12-28,1.2275,1.22974,1.22012,1.22205,115499671875.0
2016-12-29,1.22211,1.23101,1.22208,1.22841,124376398437.5
2016-12-30,1.22843,1.23883,1.22703,1.23543,144771343750.0
2017-01-01,1.23558,1.23558,1.2335,1.23524,472220001.2207
2017-01-02,1.23523,1.23563,1.22748,1.22819,70978437500.0
2017-01-03,1.22819,1.23076,1.21997,1.22449,148477656250.0
2017-01-04,1.22451,1.23538,1.2222,1.2326,161194531250.0
2017-01-05,1.23263,1.24327,1.2271,1.24227,204816984375.0
2017-01-06,1.24227,1.24249,1.22617,1.22929,158689000000.0
2017-01-08,1.22524,1.22715,1.22524,1.22589,4412589843.75
2017-01-09,1.2259,1.22719,1.21244,1.21715,167513906250.0
2017-01-10,1.21715,1.21903,1.21078,1.21746,179697390625.0
2017-01-11,1.21748,1.22739,1.20388,1.22103,213559015625.0
2017-01-12,1.22103,1.23174,1.2153,1.21666,205373328125.0
2017-01-13,1.21666,1.22338,1.21221,1.21883,177341031250.0
2017-01-15,1.20006,1.20513,1.19965,1.20379,5693149902.3438
2017-01-16,1.20379,1.2086,1.19878,1.20409,157395859375.0
2017-01-17,1.2041,1.2417,1.20399,1.23885,250277250000.0
2017-01-18,1.23886,1.24027,1.22548,1.22612,206584406250.0
2017-01-19,1.22612,1.23435,1.22538,1.23383,206270656250.0
2017-01-20,1.23384,1.23811,1.22612,1.23757,205419328125.0
2017-01-22,1.23802,1.23883,1.23723,1.23863,5766390136.7188
2017-01-23,1.23864,1.25462,1.23823,1.25167,184338593750.0
2017-01-24,1.25166,1.25446,1.24193,1.25325,192678546875.0
2017-01-25,1.25326,1.26394,1.24918,1.26352,189814546875.0
2017-01-26,1.26352,1.26738,1.25568,1.25964,202455203125.0
2017-01-27,1.25963,1.26064,1.25176,1.25502,175322843750.0
2017-01-29,1.25963,1.26005,1.25593,1.25965,5804700195.3125
2017-01-30,1.25962,1.26019,1.24661,1.25013,157410500000.0
2017-01-31,1.25015,1.25969,1.24133,1.2588,198679328125.0
2017-02-01,1.25881,1.26804,1.25431,1.26606,183588906250.0
2017-02-02,1.26604,1.27066,1.25187,1.252,176379109375.0
2017-02-03,1.25199,1.25383,1.24601,1.24911,163966828125.0
2017-02-05,1.2492,1.24939,1.24793,1.2484,2995899902.3438
2017-02-06,1.2484,1.24995,1.24277,1.24691,158427234375.0
2017-02-07,1.24691,1.25469,1.23474,1.24969,175091796875.0
2017-02-08,1.2497,1.25503,1.24754,1.25243,167890062500.0
2017-02-09,1.25243,1.25824,1.24911,1.24962,157023046875.0
2017-02-10,1.24962,1.25221,1.24406,1.24927,161576218750.0
2017-02-12,1.24938,1.24978,1.24816,1.24827,4368189941.4063
2017-02-13,1.24827,1.25401,1.24814,1.25233,145273687500.0
2017-02-14,1.25233,1.25487,1.24437,1.24704,167943218750.0
2017-02-15,1.24704,1.24811,1.23837,1.24684,171492734375.0
2017-02-16,1.2468,1.25241,1.24548,1.24868,158914015625.0
2017-02-17,1.24868,1.25116,1.23887,1.24151,156376437500.0
2017-02-19,1.24095,1.24417,1.24077,1.243,5331720214.8438
2017-02-20,1.24297,1.24831,1.2409,1.24732,123737140625.0
2017-02-21,1.24735,1.249,1.24017,1.24877,143285812500.0
2017-02-22,1.24877,1.25084,1.2421,1.24531,163658796875.0
2017-02-23,1.24533,1.25616,1.24283,1.25553,142896281250.0
2017-02-24,1.25553,1.25706,1.24485,1.24647,132650546875.0
2017-02-26,1.2477,1.2477,1.23925,1.24009,13257040039.0625
2017-02-27,1.24011,1.24793,1.23846,1.24382,138584640625.0
2017-02-28,1.24383,1.2471,1.23733,1.23791,147327765625.0
2017-03-01,1.23789,1.24055,1.22704,1.22712,170455453125.0
2017-03-02,1.22712,1.2308,1.22435,1.22745,144639718750.0
2017-03-03,1.22746,1.23008,1.22149,1.23008,145137812500.0
2017-03-05,1.22905,1.23012,1.2288,1.23007,3432250000.0
2017-03-06,1.23008,1.23008,1.22246,1.22399,123504820312.5
2017-03-07,1.22401,1.2253,1.217,1.22042,131375031250.0
2017-03-08,1.22042,1.22147,1.21393,1.21744,140073093750.0
2017-03-09,1.21745,1.21957,1.21347,1.21566,160667859375.0
2017-03-10,1.21567,1.21891,1.21402,1.21672,137949546875.0
2017-03-12,1.21667,1.21739,1.21595,1.2171,7022330078.125
2017-03-13,1.21711,1.22515,1.2157,1.22068,150852968750.0
2017-03-14,1.22068,1.22149,1.21097,1.21576,131727703125.0
2017-03-15,1.21576,1.231,1.21552,1.22826,172792437500.0
2017-03-16,1.22828,1.23771,1.22419,1.2351,169200218750.0
2017-03-17,1.23508,1.24054,1.23246,1.23973,134118812500.0
2017-03-19,1.23927,1.23975,1.23832,1.2384,4174069824.2188
2017-03-20,1.23838,1.24364,1.23356,1.23676,122605992187.5
2017-03-21,1.23676,1.24948,1.23413,1.24828,145427187500.0
2017-03-22,1.24826,1.25071,1.24245,1.24719,139439718750.0
2017-03-23,1.24721,1.25317,1.24635,1.25172,140796796875.0
2017-03-24,1.25173,1.25179,1.24698,1.24734,113328640625.0
2017-03-26,1.2495,1.25219,1.24919,1.25141,9270790039.0625
2017-03-27,1.25141,1.26157,1.25093,1.25583,128511882812.5
2017-03-28,1.25583,1.25969,1.24165,1.24173,131602828125.0
2017-03-29,1.24173,1.24766,1.23776,1.2441,152568156250.0
2017-03-30,1.24409,1.25248,1.24032,1.24774,128035601562.5
2017-03-31,1.24776,1.2561,1.24337,1.25546,140617406250.0
2017-04-02,1.25474,1.25583,1.2536,1.25408,5877810058.5938
2017-04-03,1.25407,1.25545,1.24662,1.24912,122792476562.5
2017-04-04,1.24913,1.24963,1.24194,1.24399,123817843750.0
2017-04-05,1.24399,1.24987,1.24233,1.24875,137504187500.0
2017-04-06,1.24873,1.25062,1.24509,1.24691,120733382812.5
2017-04-07,1.24691,1.24785,1.23668,1.23785,148902062500.0
2017-04-09,1.23873,1.23877,1.2367,1.23749,10796000000.0
2017-04-10,1.23751,1.24294,1.23687,1.2424,115096742187.5
2017-04-11,1.2424,1.24949,1.24041,1.24896,139290265625.0
2017-04-12,1.24902,1.25504,1.24805,1.25495,157720781250.0
2017-04-13,1.25494,1.25749,1.25009,1.25049,141876171875.0
2017-04-14,1.25048,1.25355,1.25011,1.25299,89707968750.0
2017-04-16,1.25389,1.25389,1.25262,1.25361,9082450195.3125
2017-04-17,1.25359,1.25966,1.25306,1.25573,102691437500.0
2017-04-18,1.25573,1.29055,1.25157,1.28446,196092140625.0
2017-04-19,1.28445,1.28595,1.27708,1.27822,169605078125.0
2017-04-20,1.27822,1.28473,1.27733,1.2801,149706515625.0
2017-04-21,1.2801,1.28351,1.27574,1.28165,126605109375.0
2017-04-23,1.28419,1.28445,1.28068,1.28239,12933530273.4375
2017-04-24,1.28242,1.28337,1.27727,1.27783,148689718750.0
2017-04-25,1.27783,1.28462,1.27759,1.28331,147868453125.0
2017-04-26,1.28332,1.28634,1.28055,1.28489,165873484375.0
2017-04-27,1.28489,1.29174,1.28428,1.2893,153421546875.0
2017-04-28,1.2893,1.29658,1.2891,1.29539,156219359375.0
2017-04-30,1.29384,1.29489,1.29282,1.29324,10879339843.75
2017-05-01,1.29324,1.29372,1.28828,1.28975,90036601562.5
2017-05-02,1.28977,1.29416,1.28649,1.29415,115526539062.5
2017-05-03,1.29416,1.29483,1.28627,1.28732,140185390625.0
2017-05-04,1.28731,1.29327,1.28316,1.2926,139076578125.0
2017-05-05,1.2926,1.29863,1.29009,1.29851,136274203125.0
2017-05-07,1.29859,1.29898,1.29607,1.29687,16553619140.625
2017-05-08,1.29688,1.29866,1.29303,1.29417,142184015625.0
2017-05-09,1.29417,1.29612,1.29029,1.29491,165621734375.0
2017-05-10,1.29492,1.29884,1.29279,1.293,149124328125.0
2017-05-11,1.29299,1.2949,1.28494,1.28893,153523562500.0
2017-05-12,1.28893,1.29003,1.28452,1.28878,154151000000.0
2017-05-14,1.28893,1.28937,1.28821,1.28847,15490259765.625
2017-05-15,1.28845,1.29409,1.28819,1.29026,139418906250.0
2017-05-16,1.29027,1.29584,1.2866,1.29173,172961203125.0
2017-05-17,1.29173,1.29911,1.29062,1.29715,186131968750.0
2017-05-18,1.29714,1.30481,1.28897,1.29551,189187984375.0
2017-05-19,1.2955,1.30416,1.29421,1.30416,140772234375.0
2017-05-21,1.30019,1.30259,1.30019,1.30101,6691819824.2188
2017-05-22,1.30101,1.30433,1.29657,1.29925,156923593750.0
2017-05-23,1.29923,1.30342,1.29536,1.2957,153383609375.0
2017-05-24,1.2957,1.29993,1.29274,1.29784,139260156250.0
2017-05-25,1.29785,1.30157,1.2928,1.29309,119720312500.0
2017-05-26,1.29308,1.2931,1.27759,1.28117,136287906250.0
2017-05-28,1.28092,1.28184,1.28068,1.28144,5309509765.625
2017-05-29,1.28148,1.28508,1.2809,1.28152,91710281250.0
2017-05-30,1.28152,1.28888,1.27926,1.2809,125323953125.0
2017-05-31,1.28091,1.29214,1.27697,1.28767,150032812500.0
2017-06-01,1.28765,1.29164,1.28303,1.28868,121916421875.0
2017-06-02,1.2887,1.29041,1.28464,1.28998,108233007812.5
2017-06-04,1.28663,1.28789,1.28634,1.2868,9689250000.0
2017-06-05,1.28685,1.29412,1.28601,1.29064,96161867187.5
2017-06-06,1.29064,1.29503,1.28725,1.29068,114048281250.0
2017-06-07,1.29068,1.29696,1.28878,1.29639,122804601562.5
2017-06-08,1.29641,1.29782,1.2709,1.27245,156551062500.0
2017-06-09,1.27252,1.28036,1.26362,1.27493,181758437500.0
2017-06-11,1.27185,1.27524,1.27185,1.27441,8882330078.125
2017-06-12,1.27442,1.27703,1.26392,1.267,122785359375.0
2017-06-13,1.26699,1.27575,1.26424,1.27491,122365992187.5
2017-06-14,1.27493,1.28188,1.2724,1.27545,167251406250.0
2017-06-15,1.27546,1.27958,1.2691,1.27608,143492812500.0
2017-06-16,1.27609,1.28055,1.27587,1.27797,116675507812.5
2017-06-18,1.27698,1.27811,1.27605,1.2775,9278370117.1875
2017-06-19,1.2775,1.28147,1.27238,1.27311,127350906250.0
2017-06-20,1.27312,1.27583,1.26037,1.26326,136567546875.0
2017-06-21,1.26326,1.27104,1.25895,1.26751,161729406250.0
2017-06-22,1.26753,1.26916,1.26543,1.26786,154910453125.0
2017-06-23,1.26787,1.27447,1.26762,1.27197,110508460937.5
2017-06-25,1.27452,1.27456,1.27347,1.27455,4372160156.25
2017-06-26,1.27452,1.27601,1.27067,1.27243,124047257812.5
2017-06-27,1.27242,1.28619,1.27168,1.28136,150327234375.0
2017-06-28,1.28138,1.29725,1.27944,1.29401,177640875000.0
2017-06-29,1.29404,1.30158,1.29386,1.30089,149718828125.0
2017-06-30,1.3009,1.30306,1.29462,1.30295,138113093750.0
2017-07-02,1.30085,1.30247,1.30084,1.30159,7575750000.0
2017-07-03,1.30159,1.3023,1.29324,1.29488,127601898437.5
2017-07-04,1.29488,1.29593,1.29131,1.29359,146481046875.0
2017-07-05,1.29364,1.29485,1.28938,1.29313,132592359375.0
2017-07-06,1.2931,1.29844,1.29201,1.29686,131908484375.0
2017-07-07,1.29685,1.29753,1.2867,1.28874,118591828125.0
2017-07-09,1.28885,1.28921,1.28786,1.28914,7731069824.2188
2017-07-10,1.2891,1.29086,1.28551,1.28808,93549851562.5
2017-07-11,1.28808,1.29277,1.28314,1.28594,117607750000.0
2017-07-12,1.28596,1.29077,1.28122,1.28927,140548531250.0
2017-07-13,1.28926,1.29554,1.28904,1.29472,123386429687.5
2017-07-14,1.29473,1.3114,1.29361,1.30996,137602812500.0
2017-07-16,1.31071,1.31135,1.31003,1.31106,13284320312.5
2017-07-17,1.31106,1.31112,1.30472,1.30521,115576710937.5
2017-07-18,1.30521,1.31261,1.30053,1.30367,152396031250.0
2017-07-19,1.30366,1.3053,1.30111,1.3031,118075171875.0
2017-07-20,1.30311,1.30331,1.29336,1.29656,167893343750.0
2017-07-21,1.29657,1.30202,1.29541,1.29971,145654093750.0
2017-07-23,1.29953,1.30101,1.29942,1.30056,7328299804.6875
2017-07-24,1.30055,1.30581,1.29897,1.30268,109815132812.5
2017-07-25,1.30269,1.30843,1.30082,1.30275,132297656250.0
2017-07-26,1.30275,1.3129,1.30003,1.31148,158882531250.0
2017-07-27,1.31147,1.31589,1.3052,1.30766,158742109375.0
2017-07-28,1.30765,1.31526,1.30692,1.31365,143741484375.0
2017-07-30,1.31293,1.31513,1.31288,1.3144,6591350097.6563
2017-07-31,1.31441,1.32248,1.30974,1.31973,136772703125.0
2017-08-01,1.31977,1.3245,1.31964,1.32082,136962265625.0
2017-08-02,1.32082,1.32508,1.31917,1.32277,128926648437.5
2017-08-03,1.32281,1.32681,1.31128,1.31441,132828109375.0
2017-08-04,1.31441,1.31648,1.30241,1.30398,113993343750.0
2017-08-06,1.3048,1.30556,1.30402,1.30466,10268139648.4375
2017-08-07,1.30467,1.30595,1.30141,1.30353,93333078125.0
2017-08-08,1.30352,1.30542,1.29527,1.29867,103248843750.0
2017-08-09,1.29866,1.30287,1.29687,1.3012,263511750000.0
2017-08-10,1.30119,1.30159,1.29519,1.29776,119133460937.5
2017-08-11,1.29776,1.30321,1.29399,1.30195,118702226562.5
2017-08-13,1.30182,1.30183,1.30013,1.30058,5677209960.9375
2017-08-14,1.30058,1.30226,1.29542,1.29658,120291250000.0
2017-08-15,1.29658,1.29707,1.28467,1.28677,132050265625.0
2017-08-16,1.28674,1.29036,1.28421,1.28907,131905093750.0
2017-08-17,1.28907,1.29091,1.28529,1.28649,139479125000.0
2017-08-18,1.2865,1.29173,1.28322,1.28777,121836492187.5
2017-08-20,1.28688,1.28824,1.28595,1.28721,7631339843.75
2017-08-21,1.28721,1.29168,1.28508,1.2898,103092156250.0
2017-08-22,1.2898,1.29095,1.28114,1.28228,106185109375.0
2017-08-23,1.28228,1.28338,1.27799,1.28042,122917289062.5
2017-08-24,1.28042,1.28372,1.27743,1.28005,138317718750.0
2017-08-25,1.28008,1.28897,1.27949,1.28841,130399093750.0
2017-08-27,1.29342,1.29357,1.29021,1.29038,12528160156.25
2017-08-28,1.29039,1.29431,1.28742,1.29268,115054546875.0
2017-08-29,1.29268,1.29792,1.29156,1.2923,142593390625.0
2017-08-30,1.2923,1.29384,1.28788,1.29201,134189359375.0
2017-08-31,1.29199,1.29457,1.2853,1.29397,140014656250.0
2017-09-01,1.29397,1.2996,1.29057,1.29533,124493031250.0
2017-09-03,1.29644,1.29668,1.29473,1.29646,10547290039.0625
2017-09-04,1.29645,1.2967,1.29133,1.29236,118782812500.0
2017-09-05,1.29238,1.30448,1.29095,1.3041,146230687500.0
2017-09-06,1.30407,1.30826,1.30191,1.30463,134099031250.0
2017-09-07,1.30463,1.31163,1.30332,1.31052,159419687500.0
2017-09-08,1.31052,1.32246,1.30991,1.3196,151995796875.0
2017-09-10,1.31897,1.31991,1.31833,1.31978,7368390136.7188
2017-09-11,1.31979,1.32228,1.31614,1.31693,125634367187.5
2017-09-12,1.31693,1.32987,1.31613,1.32893,139784218750.0
2017-09-13,1.32894,1.33296,1.3185,1.32074,138536625000.0
2017-09-14,1.32074,1.34063,1.3155,1.3398,217358093750.0
2017-09-15,1.3398,1.3617,1.33823,1.35962,165429703125.0
2017-09-17,1.35681,1.35927,1.35654,1.3577,5824180175.7813
2017-09-18,1.35771,1.36192,1.34653,1.35152,153447281250.0
2017-09-19,1.35156,1.35522,1.34689,1.35146,159937046875.0
2017-09-20,1.35146,1.36594,1.34527,1.34909,213033687500.0
2017-09-21,1.34906,1.35869,1.34714,1.35801,228262359375.0
2017-09-22,1.35799,1.35963,1.34511,1.34977,165407390625.0
2017-09-24,1.34912,1.35209,1.34865,1.35056,11008059570.3125
2017-09-25,1.35059,1.35711,1.34314,1.34778,161221531250.0
2017-09-26,1.34776,1.35145,1.341,1.34414,158442421875.0
2017-09-27,1.34414,1.34492,1.33642,1.33989,181085296875.0
2017-09-28,1.33989,1.34558,1.33433,1.34303,168162906250.0
2017-09-29,1.34302,1.34302,1.33503,1.3401,144040859375.0
2017-10-01,1.33747,1.34029,1.33726,1.3394,6655990234.375
2017-10-02,1.3394,1.33962,1.32571,1.32736,148881328125.0
2017-10-03,1.32736,1.32883,1.32227,1.32425,145134796875.0
2017-10-04,1.32425,1.32919,1.3232,1.32334,139352156250.0
2017-10-05,1.32336,1.32505,1.31082,1.31138,140902109375.0
2017-10-06,1.31138,1.31138,1.30277,1.30707,141222687500.0
2017-10-08,1.31031,1.31031,1.3076,1.30834,6793910156.25
2017-10-09,1.30834,1.31843,1.30757,1.31421,125465039062.5
2017-10-10,1.31421,1.32261,1.31406,1.32099,130114343750.0
2017-10-11,1.321,1.32416,1.3176,1.32388,135586015625.0
2017-10-12,1.32388,1.32912,1.3122,1.32645,158680046875.0
2017-10-13,1.32646,1.3338,1.32476,1.32881,149863093750.0
2017-10-15,1.33055,1.33134,1.32739,1.32891,6289029785.1563
2017-10-16,1.32886,1.33121,1.32258,1.3254,119476671875.0
2017-10-17,1.3254,1.32876,1.31552,1.31921,143294140625.0
2017-10-18,1.31921,1.32168,1.31407,1.32122,132305187500.0
2017-10-19,1.3212,1.32292,1.31333,1.3152,146843812500.0
2017-10-20,1.3152,1.32008,1.30884,1.31896,142851578125.0
2017-10-22,1.31888,1.31936,1.31821,1.31918,8220389648.4375
2017-10-23,1.31919,1.32274,1.31582,1.32035,122069421875.0
2017-10-24,1.32034,1.32279,1.31137,1.31307,128929187500.0
2017-10-25,1.31307,1.32754,1.31104,1.32724,152831500000.0
2017-10-26,1.32724,1.32797,1.31223,1.313,140607468750.0
2017-10-27,1.313,1.31399,1.30704,1.31307,122338898437.5
2017-10-29,1.31353,1.31375,1.31236,1.3135,6502240234.375
2017-10-30,1.31348,1.32155,1.31278,1.32139,116204132812.5
2017-10-31,1.32139,1.3294,1.31925,1.32907,121227781250.0
2017-11-01,1.32906,1.33215,1.32409,1.32562,136342687500.0
2017-11-02,1.32564,1.32991,1.30434,1.3054,153622453125.0
2017-11-03,1.3054,1.31345,1.30397,1.30782,126773351562.5
2017-11-05,1.30761,1.30805,1.30694,1.30796,3859070068.3594
2017-11-06,1.30797,1.31757,1.30589,1.31739,144429250000.0
2017-11-07,1.31738,1.31782,1.31097,1.31719,154862218750.0
2017-11-08,1.31719,1.31762,1.30868,1.3114,130610101562.5
2017-11-09,1.3114,1.3166,1.30858,1.31434,172659656250.0
2017-11-10,1.31434,1.32299,1.31129,1.31919,149529015625.0
2017-11-12,1.31643,1.31814,1.31192,1.31208,7223350097.6563
2017-11-13,1.31206,1.31354,1.30625,1.31211,133155453125.0
2017-11-14,1.31209,1.31874,1.30756,1.31577,139444109375.0
2017-11-15,1.31577,1.32148,1.3131,1.31736,166195703125.0
2017-11-16,1.31734,1.32088,1.31355,1.32,149735171875.0
2017-11-17,1.32,1.32609,1.31703,1.3221,161332125000.0
2017-11-19,1.32185,1.32244,1.31981,1.31995,7892189941.4063
2017-11-20,1.31995,1.328,1.31862,1.32422,149068062500.0
2017-11-21,1.32423,1.32678,1.32098,1.32481,137824843750.0
2017-11-22,1.3248,1.333,1.32139,1.33155,140253843750.0
2017-11-23,1.33156,1.33371,1.32849,1.33063,115444367187.5
2017-11-24,1.33063,1.33604,1.32791,1.33417,128918257812.5
2017-11-26,1.33314,1.33357,1.33216,1.33243,4117069824.2188
2017-11-27,1.33243,1.33836,1.33104,1.3322,142908406250.0
2017-11-28,1.3322,1.33875,1.32215,1.33649,192622781250.0
2017-11-29,1.33649,1.34484,1.33528,1.34173,179636984375.0
2017-11-30,1.34173,1.3549,1.34101,1.35302,198173656250.0
2017-12-01,1.35302,1.355,1.34456,1.34764,205606750000.0
2017-12-03,1.34485,1.35145,1.34404,1.3491,7378919921.875
2017-12-04,1.34906,1.3539,1.34148,1.34739,187570859375.0
2017-12-05,1.34733,1.3478,1.33709,1.34148,179407125000.0
2017-12-06,1.34148,1.34367,1.33581,1.3392,166110953125.0
2017-12-07,1.33919,1.3486,1.33205,1.3483,166051968750.0
2017-12-08,1.3483,1.35208,1.33561,1.33849,173197750000.0
2017-12-10,1.33872,1.33972,1.33835,1.33919,3041159912.1094
2017-12-11,1.33915,1.34321,1.33314,1.33481,151849625000.0
2017-12-12,1.33481,1.33806,1.33042,1.332,164207609375.0
2017-12-13,1.332,1.34304,1.33121,1.341,183988296875.0
2017-12-14,1.341,1.34667,1.3393,1.34331,206118140625.0
2017-12-15,1.34329,1.3448,1.33018,1.33287,184914546875.0
2017-12-17,1.33204,1.33243,1.33155,1.33167,5683140136.7188
2017-12-18,1.33168,1.34189,1.33107,1.33797,172733796875.0
2017-12-19,1.33797,1.34027,1.33318,1.33865,186514218750.0
2017-12-20,1.33865,1.34206,1.33696,1.33707,170878828125.0
2017-12-21,1.33707,1.33883,1.33319,1.33789,159413234375.0
2017-12-22,1.33785,1.33977,1.33474,1.33637,157243937500.0
2017-12-24,1.33829,1.33847,1.33828,1.33839,115000000.0
2017-12-25,1.33852,1.33995,1.33632,1.33749,5693549804.6875
2017-12-26,1.33749,1.33897,1.33481,1.3375,133515578125.0
2017-12-27,1.33749,1.34299,1.33683,1.34041,156688390625.0
2017-12-28,1.34041,1.34571,1.33987,1.34403,150260000000.0
2017-12-29,1.34405,1.35446,1.34389,1.35242,148551437500.0
2018-01-01,1.35104,1.35306,1.35072,1.35108,7293669921.875
2018-01-02,1.35109,1.36008,1.35083,1.35949,170817843750.0
2018-01-03,1.3595,1.36133,1.34952,1.35115,168904265625.0
2018-01-04,1.35116,1.35603,1.3506,1.35523,162739703125.0
2018-01-05,1.3552,1.3583,1.35239,1.35712,158578625000.0
2018-01-07,1.35665,1.35797,1.35596,1.35769,5585470214.8438
2018-01-08,1.35768,1.35861,1.35235,1.35702,129446867187.5
2018-01-09,1.35702,1.35829,1.35068,1.35308,163154250000.0
2018-01-10,1.35307,1.35625,1.34822,1.35124,180432359375.0
2018-01-11,1.35124,1.35552,1.34586,1.35418,182161015625.0
2018-01-12,1.35419,1.37449,1.35382,1.37328,196872593750.0
2018-01-14,1.37321,1.37441,1.37278,1.3732,5912850097.6563
2018-01-15,1.3732,1.38199,1.37301,1.37948,172759046875.0
2018-01-16,1.37947,1.38063,1.37422,1.37979,186939359375.0
2018-01-17,1.37979,1.39431,1.37575,1.38256,232523140625.0
2018-01-18,1.38256,1.39138,1.38051,1.38932,217235656250.0
2018-01-19,1.38931,1.39453,1.38387,1.38569,206246406250.0
2018-01-21,1.38978,1.38991,1.38754,1.38914,7722370117.1875
2018-01-22,1.38913,1.39915,1.38577,1.39842,192393515625.0
2018-01-23,1.39841,1.40283,1.39163,1.40127,207579015625.0
2018-01-24,1.40128,1.42645,1.40014,1.42207,252109765625.0
2018-01-25,1.42207,1.43457,1.40838,1.41503,321091562500.0
2018-01-26,1.41503,1.42874,1.41371,1.41677,283016000000.0
2018-01-28,1.41443,1.41533,1.41321,1.41516,6943450195.3125
2018-01-29,1.41516,1.41589,1.4026,1.40731,250008656250.0
2018-01-30,1.40732,1.41673,1.39802,1.41559,264986781250.0
2018-01-31,1.41559,1.42329,1.41223,1.41996,279188937500.0
2018-02-01,1.41996,1.42789,1.41603,1.42667,255358296875.0
2018-02-02,1.42665,1.42787,1.4102,1.41243,262749812500.0
2018-02-04,1.41036,1.41144,1.40831,1.41109,9634299804.6875
2018-02-05,1.41109,1.41509,1.39428,1.39447,271078375000.0
2018-02-06,1.39449,1.4,1.38368,1.39584,325792156250.0
2018-02-07,1.39584,1.3994,1.38491,1.38797,259725234375.0
2018-02-08,1.38798,1.40676,1.38463,1.39367,327958218750.0
2018-02-09,1.39368,1.39877,1.37651,1.38284,295919843750.0
2018-02-11,1.382,1.3829,1.38103,1.38245,7496799804.6875
2018-02-12,1.38244,1.38764,1.37965,1.385,219787515625.0
2018-02-13,1.385,1.39248,1.3833,1.38847,224785734375.0
2018-02-14,1.38847,1.40179,1.38009,1.40161,267790250000.0
2018-02-15,1.40161,1.41098,1.39994,1.41054,257418125000.0
2018-02-16,1.41054,1.41454,1.39974,1.40408,228975093750.0
2018-02-18,1.4022,1.40387,1.40139,1.40325,7191930175.7813
2018-02-19,1.40325,1.40499,1.39594,1.39933,184635671875.0
2018-02-20,1.39932,1.40249,1.39315,1.40003,215487906250.0
2018-02-21,1.39998,1.40095,1.39048,1.3911,254280375000.0
2018-02-22,1.3911,1.39895,1.38575,1.39517,232534359375.0
2018-02-23,1.39518,1.40057,1.39057,1.39737,187639703125.0
2018-02-25,1.39929,1.39929,1.39651,1.39692,5004310058.5938
2018-02-26,1.39692,1.40701,1.39287,1.39646,147354734375.0
2018-02-27,1.39645,1.39971,1.38585,1.39052,175825203125.0
2018-02-28,1.39054,1.3917,1.37497,1.37553,179286750000.0
2018-03-01,1.3755,1.37856,1.37124,1.37761,203112187500.0
2018-03-02,1.37761,1.38175,1.37563,1.38064,186251515625.0
2018-03-04,1.38034,1.38161,1.37788,1.3796,12441959960.9375
2018-03-05,1.3796,1.38778,1.3767,1.38496,179077515625.0
2018-03-06,1.38497,1.39301,1.3817,1.39001,185463625000.0
2018-03-07,1.38998,1.39128,1.38467,1.39047,183725187500.0
2018-03-08,1.39049,1.39104,1.37823,1.38044,188320953125.0
2018-03-09,1.38044,1.38898,1.37887,1.38555,178074625000.0
2018-03-11,1.38557,1.38594,1.38516,1.38562,4869990234.375
2018-03-12,1.38556,1.39179,1.38418,1.39057,133836312500.0
2018-03-13,1.39055,1.39946,1.38751,1.3972,157313125000.0
2018-03-14,1.3972,1.39963,1.39262,1.397,151329718750.0
2018-03-15,1.397,1.39894,1.39221,1.39374,147471062500.0
2018-03-16,1.39372,1.3981,1.38896,1.39484,132793718750.0
2018-03-18,1.39458,1.395,1.39405,1.39437,4891979980.4688
2018-03-19,1.39437,1.4089,1.39138,1.40252,174438625000.0
2018-03-20,1.40252,1.40669,1.39834,1.40047,147084781250.0
2018-03-21,1.40046,1.41514,1.4002,1.41436,178010640625.0
2018-03-22,1.41436,1.42204,1.40767,1.41131,188643062500.0
2018-03-23,1.41131,1.41724,1.40858,1.41364,154267500000.0
2018-03-25,1.41473,1.41581,1.41325,1.41485,4189770019.5313
2018-03-26,1.41486,1.4245,1.41459,1.42384,123981953125.0
2018-03-27,1.42384,1.42449,1.40666,1.41773,150516156250.0
2018-03-28,1.41773,1.42007,1.40713,1.40835,150306687500.0
2018-03-29,1.40835,1.40968,1.40113,1.40278,146708078125.0
2018-03-30,1.4028,1.4061,1.40129,1.40214,94209640625.0
2018-04-01,1.40301,1.40403,1.40251,1.40371,6519970214.8438
2018-04-02,1.40371,1.40784,1.40266,1.40474,100143890625.0
2018-04-03,1.40472,1.40891,1.40216,1.407,133284953125.0
2018-04-04,1.407,1.40972,1.40158,1.40883,153257734375.0
2018-04-05,1.40883,1.40977,1.39664,1.40069,137800500000.0
2018-04-06,1.40069,1.41064,1.39832,1.40953,142551000000.0
2018-04-08,1.40958,1.40978,1.40841,1.40912,4513700195.3125
2018-04-09,1.40912,1.4165,1.40793,1.41342,119648429687.5
2018-04-10,1.41342,1.41886,1.41209,1.41818,131727062500.0
2018-04-11,1.41818,1.42239,1.41614,1.41879,121749593750.0
2018-04-12,1.41879,1.42472,1.41459,1.424,129779242187.5
2018-04-13,1.42398,1.4297,1.42216,1.42416,103782421875.0
2018-04-15,1.42514,1.42531,1.42342,1.42463,5850959960.9375
2018-04-16,1.4246,1.43446,1.42371,1.43412,101369906250.0
2018-04-17,1.43412,1.4377,1.42831,1.42971,124376398437.5
2018-04-18,1.42971,1.43152,1.41738,1.42032,121350703125.0
